time_step,semantic_scenario_key,semantic_param_path,scenario_name,action_value,prior_action,score,env_reward,planning_time_seconds,method,price_weight,carbon_weight,low_q,high_q,smooth_weight,peak_charge_penalty_weight
119,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.18944298377246913,-9.857616424560547,0.13962817192077637,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
120,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.15680771972693938,-8.813558280467987,0.1346909999847412,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
121,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.1,0.12277401040820428,-9.522449970245361,0.13917803764343262,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
122,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.1,0.11560824485933995,-6.1746333837509155,0.13673806190490723,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
123,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.1249149939364441,-4.198449969291687,0.13886809349060059,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
124,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.1,0.11548083095667011,-5.801599979400635,0.1456298828125,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
125,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.1,0.11754450621653427,-3.712999999523163,0.15096187591552734,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
126,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.1279561845708104,-4.83380001783371,0.16538596153259277,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
127,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.1,0.12061848900901165,-4.93200010061264,0.15114188194274902,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
128,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.13746945655670906,-2.5839499831199646,0.1616959571838379,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
129,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.169578100594562,-3.2905165553092957,0.18375706672668457,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
130,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.2051906269558348,-2.114249922335148,0.16591715812683105,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
131,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.2256241260702474,-0.9599165543913841,0.18397283554077148,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
132,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.2383643456448391,-0.07538345456123352,0.16583585739135742,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
133,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.24268066720163767,-0.8578832149505615,0.17665791511535645,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
134,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.24610996577715336,-1.747041791677475,0.41618990898132324,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
135,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.24800814770369672,-0.8857666850090027,0.13785004615783691,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
136,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.5441143609584416,-3.964583396911621,0.13881301879882812,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
137,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.5540301680727983,-5.3053001165390015,0.13074493408203125,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
138,cost_priority,semantic_params/cost_priority.json,cost_优先,-0.1,-0.1,0.5654334356526365,-6.402533292770386,0.13786602020263672,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
139,cost_priority,semantic_params/cost_priority.json,cost_优先,-0.1,-0.1,0.570194130755382,-7.614483058452606,0.13956403732299805,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
140,cost_priority,semantic_params/cost_priority.json,cost_优先,-0.1,-0.1,0.5679342048803131,-7.769083619117737,0.14743423461914062,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
141,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.2651551514288636,-9.704016904695123,0.14302301406860352,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
142,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.2312994512093647,-9.551666855812073,0.13971877098083496,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
143,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.19484981593325748,-9.46703326702118,0.14461779594421387,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
144,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.17809737811416987,-7.972224831581116,0.1401970386505127,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
145,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.17020073866353916,-6.64573335647583,0.17114019393920898,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
146,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.16681335087558727,-4.206650018692017,0.19086408615112305,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
147,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.1607042097073498,-6.238083243370056,0.17131590843200684,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
148,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.16647604247003955,-5.648516654968262,0.1768808364868164,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
149,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.18719035876085094,-4.986000061035156,0.17341303825378418,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
150,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.2074407403001435,-5.757033169269562,0.17620491981506348,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
151,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.232525613133387,-4.963083505630493,0.4115021228790283,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
152,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.27621549127968187,-0.7300000265240669,0.13682985305786133,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
153,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.28884251554281387,-0.10409995913505554,0.13891315460205078,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
154,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.2967447317462844,-0.07900005578994751,0.14012908935546875,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
155,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.3053586012110084,-0.35770007967948914,0.13561010360717773,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
156,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.31196409466731084,-1.093133457005024,0.14014101028442383,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
157,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.31761881562036337,-0.869133472442627,0.14261722564697266,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
158,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.31213031170138184,0.0,0.1447739601135254,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
159,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.296732109553788,-0.1902085691690445,0.14535784721374512,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
160,cost_priority,semantic_params/cost_priority.json,cost_优先,-0.1,-0.1,0.5906584510076271,-1.4969500303268433,0.14323663711547852,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
161,cost_priority,semantic_params/cost_priority.json,cost_优先,-0.1,-0.1,0.593853866528927,-2.3006999492645264,0.14567971229553223,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
162,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,-0.1,0.593185699168635,-6.661216855049133,0.157196044921875,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
163,cost_priority,semantic_params/cost_priority.json,cost_优先,-0.1,-0.1,0.5946451907286523,-6.180483639240265,0.18075203895568848,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
164,cost_priority,semantic_params/cost_priority.json,cost_优先,-0.1,-0.1,0.5952961169828364,-6.571983337402344,0.17914414405822754,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
165,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.2747266046980162,-10.407099723815918,0.16452908515930176,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
166,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.24919101529460339,-9.441349864006042,0.1717231273651123,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
167,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.2229787869750578,-12.481016635894775,0.18482208251953125,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
168,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.1841968770341766,-9.844841480255127,0.19417810440063477,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
169,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.17384997841117103,-7.753633260726929,0.44089412689208984,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
170,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.1646874799218372,-6.80733335018158,0.14391088485717773,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
171,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.16922282738215602,-5.033599555492401,0.14121317863464355,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
172,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.16724044074479372,-4.326294362545013,0.14391207695007324,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
173,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.17970205681586965,-2.343897119164467,0.1409599781036377,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
174,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.20193880534665073,-2.6035658419132233,0.14174294471740723,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
175,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.22437625312371873,-2.1466130912303925,0.14812374114990234,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
176,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.26982468152239836,-2.553866595029831,0.14531588554382324,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
177,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.2942516039471174,-0.4010833501815796,0.14708614349365234,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
178,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.28906132859317224,-0.1227833479642868,0.15678095817565918,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
179,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.2938820695728691,0.0,0.1739349365234375,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
180,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.29668485615186235,0.0,0.16658878326416016,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
181,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.29963563953427413,0.0,0.19548606872558594,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
182,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.3060439458214599,0.0,0.1947028636932373,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
183,cost_priority,semantic_params/cost_priority.json,cost_优先,-0.1,0.0,0.30918082672325725,0.0,0.17261219024658203,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
184,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,-0.1,0.8361729238006966,-0.40043333172798157,0.18780803680419922,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
185,cost_priority,semantic_params/cost_priority.json,cost_优先,-0.1,-0.1,0.8413023870063079,-0.4172666370868683,0.41414332389831543,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
186,cost_priority,semantic_params/cost_priority.json,cost_优先,-0.1,-0.1,0.8421996056540423,-7.123733371496201,0.1462857723236084,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
187,cost_priority,semantic_params/cost_priority.json,cost_优先,-0.1,-0.1,0.8414049183743599,-6.972450017929077,0.1434619426727295,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
188,cost_priority,semantic_params/cost_priority.json,cost_优先,-0.1,-0.1,0.8384809119197062,-7.744183421134949,0.15031123161315918,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
189,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.2788999953566477,-9.600983324460685,0.14953184127807617,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
190,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.22970220108301267,-9.737316489219666,0.1484220027923584,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
191,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.19957077135068974,-10.765233278274536,0.1525099277496338,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
192,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.15609515119709014,-6.812899947166443,0.1576240062713623,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
193,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.1394506512163652,-7.393250048160553,0.1540050506591797,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
194,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.14041870739635573,-7.825716733932495,0.1552748680114746,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
195,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.12853492380369233,-6.6333500146865845,0.18161988258361816,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
196,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.13019683872060747,-3.3029166162014008,0.20514202117919922,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
197,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.1406362646130594,-5.273133337497711,0.2134871482849121,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
198,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.15641749602536137,-2.7466166466474533,0.18925714492797852,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
199,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.19002198694327174,-4.418483316898346,0.17481112480163574,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
200,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.22412542695782142,-3.7090997993946075,0.18426227569580078,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
201,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.24963919891214695,-0.35370004177093506,0.45249176025390625,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
202,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.25075437919759247,-0.20533327758312225,0.15107417106628418,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
203,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.26485040955707545,-0.0911499410867691,0.14965605735778809,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
204,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.2774444202948079,-0.021933479234576225,0.1464688777923584,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
205,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.29188501735265693,0.0,0.14856719970703125,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
206,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.2929351071412157,0.0,0.14632511138916016,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
207,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.30470309861384504,-0.008816645480692387,0.1461927890777588,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
208,cost_priority,semantic_params/cost_priority.json,cost_优先,-0.1,-0.1,0.8542107818640593,0.0,0.14760589599609375,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
209,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,-0.1,0.8726988030793705,-2.356783390045166,0.15295910835266113,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
210,cost_priority,semantic_params/cost_priority.json,cost_优先,-0.1,-0.1,0.883550078554642,-2.2231499552726746,0.16241788864135742,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
211,cost_priority,semantic_params/cost_priority.json,cost_优先,-0.1,-0.1,0.8681652861562432,-5.508383184671402,0.17126703262329102,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
212,cost_priority,semantic_params/cost_priority.json,cost_优先,-0.1,-0.1,0.8557575432204259,-8.063566625118256,0.17696118354797363,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
213,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.30168456407002364,-7.849383354187012,0.19244384765625,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
214,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.27314706395472815,-6.750766575336456,0.18398118019104004,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
215,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.2234928273608707,-9.298016548156738,0.18374204635620117,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
216,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.16280045150097353,-10.255374908447266,0.39649009704589844,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
217,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.13999704528277584,-6.799866795539856,0.15321803092956543,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
218,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.1334437859923857,-6.072000026702881,0.15012598037719727,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
219,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.1334781617780208,-5.698679447174072,0.15360403060913086,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
220,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.1323605847659731,-2.403829902410507,0.15856313705444336,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
221,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.13901064116023584,-3.005854308605194,0.1524040699005127,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
222,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.1520480676046869,-2.8643292486667633,0.15220403671264648,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
223,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.18606483381174058,-1.6532833399251103,0.15536999702453613,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
224,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.23076137970158148,-1.196333471685648,0.15914320945739746,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
225,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.259099691828039,-0.9274688959121704,0.15863299369812012,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
226,cost_priority,semantic_params/cost_priority.json,cost_优先,0.1,0.0,0.29525765441649415,-0.30978694558143616,0.17500591278076172,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
227,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.3092691182147832,-0.28423330187797546,0.1862170696258545,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
228,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.32439940208758494,0.0,0.20501208305358887,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
229,cost_priority,semantic_params/cost_priority.json,cost_优先,-0.1,0.0,0.3358322775422334,0.0,0.21192097663879395,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
230,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.3409407534260884,0.0,0.20131683349609375,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
231,cost_priority,semantic_params/cost_priority.json,cost_优先,0.0,0.0,0.34657563646445855,-0.4430333524942398,0.4007737636566162,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
232,cost_priority,semantic_params/cost_priority.json,cost_优先,-0.1,-0.1,0.8846829682231514,-0.7629666328430176,0.1501939296722412,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
233,cost_priority,semantic_params/cost_priority.json,cost_优先,-0.1,-0.1,0.8873178775134115,-0.3567500710487366,0.14970016479492188,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
234,cost_priority,semantic_params/cost_priority.json,cost_优先,-0.1,-0.1,0.8760933214482435,-1.7558168023824692,0.15240979194641113,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
235,cost_priority,semantic_params/cost_priority.json,cost_优先,-0.1,-0.1,0.8587073900489255,-4.405983455479145,0.15097904205322266,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
236,cost_priority,semantic_params/cost_priority.json,cost_优先,-0.1,-0.1,0.8372014515639623,-4.287800073623657,0.15739703178405762,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
237,cost_priority,semantic_params/cost_priority.json,cost_优先,-0.1,0.0,0.2844995447701545,-6.808383345603943,0.15955305099487305,llm_cc_mcts_dynamic_tune_c_real,0.55,0.45,0.2,0.8,0.3,1.0
